symbol,price,trailingPE,forwardPE,pegRatio,priceToSales,priceToBook,enterpriseToEbitda,enterpriseToRevenue,priceToCash,profitMargins,grossMargins,operatingMargins,returnOnAssets,returnOnEquity,totalCashPerShare,bookValue,totalDebt,debtToEquity,currentRatio,quickRatio,revenueGrowth,earningsGrowth,trailingEps,forwardEps,epsCurrentYear,dividendRate,dividendYield,payoutRatio,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,sharesOutstanding,floatShares,beta,rsi_14,sma20_dist,sma50_dist,sma200_dist,avgVolume,fiftyTwoWeekHigh,fiftyTwoWeekLow,perf_week,perf_month,perf_quarter,perf_half_y,perf_ytd,perf_3y,perf_5y,perf_10y,fullTimeEmployees,recommendationMean,target_52WeekChange
ASPC,16.18,,,,,2.074359,,,35.56043956043956,0.0,0.0,0.0,-0.02394,0.03492,0.455,7.8,0.0,,2.062,2.007,,,-0.34,,,,,0.0,2.13114,5.6575,0.05,0.0086,837581.0,1791732.0,,49.18676960239126,-0.09781563315603274,0.17727524083937243,0.4549483079706528,306395.0,63.98,9.98,-0.24286385752989884,0.5416865342002879,0.5632849665366291,0.5754624419484448,-0.2519648345919513,0.6261306844381722,0.6261306844381722,0.6261306844381722,,,0.67835677
ASPCU,17.0,,,,,2.1794872,,,37.362637362637365,0.0,0.0,0.0,-0.02394,0.03492,0.455,7.8,0.0,,2.062,2.007,,,,,,,,,0.06955,0.074939996,0.51,,,1791732.0,,50.132017009403455,-0.06549762476957388,0.21196566572561099,0.5025683754787558,3603.0,49.0,10.08,-0.15422887177293934,0.5454545454545454,0.6205910744446006,0.6393442803865057,-0.39089931591037663,0.7017017406895514,0.7017017406895514,0.7017017406895514,,,0.8055556
ARNNY,35.48,13.338346,,,0.89595217,0.6380588,-9.867,-3.841,0.08027004036126043,0.07003,0.53841,0.38882,0.02678,0.11617,442.008,55.606163,21049999360.0,213.446,7.982,7.807,0.178,,2.66,,,1.85,5.2,0.6815,0.0,0.0,,,413254128.0,195759875.0,0.529,53.07325263513297,-0.0018834234407978387,0.028216158277822458,0.028908321890546394,12533.0,37.91,31.5,-0.003650677004306914,0.007668302259241154,0.0641871576969983,0.0668883507022967,-0.008107365223718695,0.0668883507022967,0.0668883507022967,0.0668883507022967,8110.0,,0.048306346
ASRRF,73.0,13.721804,,,1.1221889,1.3128041,-8.655,-3.369,0.1651553818030443,0.07003,0.53841,0.38882,0.02678,0.11617,442.008,55.606163,21049999360.0,213.446,7.982,7.807,0.178,,5.32,,,3.71,5.08,0.6827,0.00021,0.77426004,,,206627064.0,195759875.0,0.529,88.41268267149292,0.022151267033057438,0.06334940496132618,0.16312807521901468,62.0,73.0,48.45,0.0,0.05628706924169493,0.07669611672838074,0.35380436012949085,0.0017839611433809954,1.631258559336483,1.8137727373213604,1.8994822783811849,8110.0,,0.44583082
ASTS,101.25,,-127.93621,,2007.4138,22.19908,-114.368,1421.379,23.3402489626556,0.0,0.68684995,-5.40579,-0.101610005,-0.39031,4.338,4.561,722483008.0,44.433,9.56,9.102,12.399,,-1.14,-0.79141,-1.1754,,,0.0,0.16438,0.39125,2.49,0.1783,278010950.0,229726859.0,2.693,63.40901732059749,0.20680818910597323,0.412191009120313,0.9657350538611406,13350840.0,104.8,17.5,0.11804331636040129,0.48091262150873193,0.13128491620111732,0.7624020653680406,0.21301064477386025,17.40909090909091,5.982758620689655,9.363356730402433,578.0,2.6,3.5342855
ATNI,22.13,,61.472218,,0.4661637,0.73246616,6.335,1.556,3.10901938746839,-0.0111,0.56366,0.07986,0.0144299995,-0.01899,7.118,30.213,711790976.0,109.855,1.26,0.913,0.026,,-0.92,0.36,-0.1,1.07,4.91,0.6869,0.35492,0.61082,1.82,0.012,15257391.0,9904543.0,0.564,53.5627346574841,-0.005593100371212468,0.06025181579502118,0.27478794337476065,52472.0,23.76,13.76,-0.007623284433930597,-0.00034046256196453966,0.4868773392460742,0.26895042948022047,-0.004050374263531255,-0.4725094914247567,-0.4510523175706602,-0.6382231895246964,2300.0,,0.4446653
ATS,30.52,,19.377777,,1.099373,2.322195,23.118,1.606,15.168986083499005,-0.0017299999,0.26178,0.10343,0.01274,-0.00259,2.012,13.142737,1561325056.0,88.159,1.63,1.245,0.189,,-0.04,1.575,1.268,,,0.0,0.00775,0.92203003,32.86,,96948447.0,75507891.0,1.268,69.08355988764308,0.06976988344755762,0.12360377872515879,0.10234229678724291,97719.0,32.73,20.9,0.07351388225077601,0.09784175674772623,0.1525679957554289,-0.020853387061371787,0.09429905585898667,-0.18980617245794518,0.608008468708528,3.221300127176361,7500.0,2.375,0.13864756
ARHUF,27.495,19.362677,,,,0.37329444,,,,0.07367,0.27166,0.0,0.090150006,0.18173,,73.655,,25.558,1.796,0.87,0.029,0.048,1.42,,,0.51,1.86,0.3823,0.30465,0.43811,,,260451002.0,180024152.0,0.527,98.80449170723892,-3.052312681675624e-08,0.0027023183046508826,0.02924731942745782,4.0,28.05,25.799,-3.052312681675624e-08,-3.052312681675624e-08,0.04702969384439918,0.06573899095571191,-3.052312681675624e-08,0.7379152212721722,0.6504977220969761,1.8081875351198804,4000.0,,-0.01978612
AAON,90.04,74.41322,45.383064,2.6918,5.5871534,8.512006,34.392,5.479,2572.5714285714284,0.0762,0.26876,0.0399,0.06491,0.120790005,0.035,10.578,40000000.0,8.581,3.035,1.998,0.168,-0.686,1.21,1.984,1.42,0.4,0.46,0.314,0.17331,0.92912,8.41,0.15560001,81634058.0,67533407.0,1.082,63.741936593768955,0.13489838264287862,0.04174379859311371,0.034548924489648206,1038285.0,137.9,62.0,0.12817946064834473,0.1533239445621435,-0.09909301987568682,0.13574883520938716,0.13701221396756258,0.7750162743726423,0.9659970281129852,6.375803664770539,4812.0,1.5,-0.33216757
AIR,105.74,41.304688,19.184748,,1.4100271,2.6439626,14.847,1.656,54.589571502323174,0.03171,0.19292,0.08513,0.05589,0.06862,1.937,39.993,1044300032.0,66.891,2.845,1.06,0.159,,2.56,5.51167,4.715,,,0.0,0.02095,0.97142,3.43,0.0312,39572508.0,38209715.0,1.241,83.18851010245338,0.1833498471171153,0.25302175664786447,0.4303134745566114,441325.0,106.185,46.51,0.1162250211433202,0.29758255947889795,0.2761283999651585,0.2425382126435117,0.25210188065259553,1.146569297664338,1.7680627719407251,4.033703302475483,5600.0,1.16667,0.43152523
AARD,15.35,,-4.230107,,,2.7274344,-3.749,,2.6451835257625365,0.0,0.0,0.0,-0.30806,-0.48061,5.803,5.628,545000.0,0.445,12.035,11.769,,,-2.53,-3.62875,-2.9525,,,0.0,0.14552,0.53349996,6.32,0.1176,21773272.0,11102845.0,,64.54731789794927,0.09672233185639326,0.25233538112604126,0.33817750684889714,203112.0,19.58,4.88,0.05789109289234625,0.10272987901353352,0.1541353217944479,0.2834448119599051,0.16376046158706015,0.07267641858050744,0.07267641858050744,0.07267641858050744,33.0,1.18182,0.046820402
ABLLL,25.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.3429178088442,0.0007037776967854181,0.005068926569016801,0.010993421752504368,5906.0,27.75,20.52,3.595944137959557e-08,0.004684090690305171,0.01312767344621537,0.028686868686868722,3.595944137959557e-08,0.028686868686868722,0.028686868686868722,0.028686868686868722,,,
ABXXF,34.13,,-32.460896,,1459.6288,66.09889,,1365.897,43.756410256410255,0.0,0.0,-40.33556,-0.59851,-1.28187,0.78,0.5163475,31138476.0,145.672,4.343,3.785,-0.194,,-1.27,-1.051419,-1.2,,,0.0,0.12409,0.13327,,,34731253.0,30069624.0,1.613,51.57484372659722,-0.00883424039926003,0.018136127753561708,0.8932957802858263,50579.0,41.93,5.95,0.038965040649462476,0.03424242424242432,0.3987705136716643,2.7423246083634942,-0.06710398102796729,4.509281526112857,3.17339179767832,2.6698923978519975,,1.0,2.9557621
ABBNY,76.4,31.440329,26.90141,2.8263,4.0438504,9.295535,20.35,4.094,23.88993120700438,0.1289,0.38509998,0.1843,0.091309994,0.29997998,3.198,8.219,9539000320.0,61.455,1.396,0.94,0.114,0.292,2.43,2.84,2.575,1.03,1.37,0.4225,0.0,0.00435,1.36,0.0015,1817683214.0,1820350590.0,0.847,58.52989984675928,0.02004712442337527,0.05312491384776554,0.1736232776809574,220332.0,77.5,45.36,0.03229290359119649,0.04044667959254906,0.028956228956229034,0.17448111323240728,0.033969422534644175,1.4002698952142618,2.067145641089255,5.715149218913586,110740.0,3.4,0.38235295
ABLZF,75.44,31.045267,,2.8353,4.0438104,9.178733,20.413,4.106,23.589743589743588,0.1289,0.38509998,0.1843,0.091309994,0.29997998,3.198,8.219,9539000320.0,61.455,1.396,0.94,0.114,0.292,2.43,,,1.02,1.35,0.42040002,0.00029999999,0.56518,,,1817683214.0,1820350590.0,0.847,52.70079317119415,0.0081248770566571,0.036036036036035966,0.15505158995668544,4141.0,77.55,43.95,-0.000794701986754997,0.035694725327119176,0.03285869461102985,0.2544063978322066,0.035694725327119176,1.3858342792171947,1.8401581549905695,5.0939308912694505,110740.0,,0.3834586
ABBV,216.75,165.45802,15.225517,0.3971,6.4227853,-144.98328,15.427,7.635,67.5444063571206,0.04004,0.71461,0.35497,0.09585,1.37961,3.209,-1.495,68849000448.0,,0.725,0.468,0.091,-0.887,1.31,14.23597,10.42461,6.92,3.12,4.9014997,0.00104,0.75228,3.87,0.0112,1767384632.0,1763920558.0,0.35,39.79293386725814,-0.03881757763702789,-0.0413788223222736,0.048165058311586205,5821311.0,244.81,164.39,-0.03292734003495504,-0.030938428155744026,-0.044607023118945786,0.14060911003211948,-0.054773004632667155,0.5680481713904656,1.355766100511538,4.911902837041037,55000.0,1.93103,0.27743232
ABT,123.53,15.518844,21.758007,,4.9038363,4.2156096,18.976,5.084,27.778277490442996,0.3188,0.56259996,0.19395,0.067930005,0.3062,4.447,29.303,12974999552.0,25.31,1.703,1.088,0.069,0.0,7.96,5.67745,5.17133,2.52,2.02,0.2915,0.00541,0.81524,3.05,0.0101,1738871947.0,1728577825.0,0.72,42.17388712069409,-0.014652974416692643,-0.019892539662893158,-0.04956708099838161,6115385.0,141.23,111.02,-0.02100174590875381,-0.026249413482028937,-0.032124087923289274,0.029618353153614455,-0.0053144571095217015,0.14966605323022641,0.20991777640829376,2.6655802117418244,114000.0,1.71429,0.09735751
ANF,107.62,10.358036,10.401314,,0.97765994,3.7476063,6.112,0.993,7.820652568854008,0.10075,0.62109,0.11995,0.12772,0.40890998,13.761,28.717,1130887936.0,84.939,1.384,0.656,0.068,-0.056,10.39,10.34677,9.78447,,,0.0,0.02375,1.03133,2.11,0.16610001,45857556.0,44756975.0,1.163,44.8299026841374,-0.10884407570720601,0.08483310182431797,0.2362001490975463,2148235.0,134.16,65.4,-0.171197574575345,-0.07503221820894859,0.558129440791999,0.15163192631890565,-0.13027313837128637,2.9697527693491406,3.4361087792520726,4.195514021307695,6600.0,2.08333,-0.21216142
AAVXF,120.85,,,,1784.9698,15.802146,-40.721,1671.109,15.949584268180018,0.0,1.0,-126.30829,-0.31671,-1.06382,7.577,7.6476955,73988000.0,14.472,7.863,7.737,-0.527,,-5.16,,,,,0.0,0.00644,0.4402,,,78444148.0,41916939.0,-0.25,54.179658808332455,0.007872838978330297,0.053733888814289955,0.9868528377642836,454.0,133.4,5.81,0.01469354784466394,0.016827947425799836,0.29524236285786776,15.600274246857673,0.016827947425799836,15.973314879556423,2.032622449872387,12.670814243665077,67.0,,15.371777
ABVX,116.8,,-35.65106,,1725.1508,15.272575,-42.274,1734.856,15.415071928203774,0.0,1.0,-126.30829,-0.31671,-1.06382,7.577,7.6476955,73988000.0,14.472,7.863,7.737,-0.527,,-5.17,-3.2762,-4.21833,,,0.0,0.0,0.74972,1.54,0.044299997,78444148.0,41916939.0,-0.25,45.421770900558265,-0.07652471432052199,-0.02009970149954955,0.882093300263493,1623638.0,148.83,4.77,0.011342992124527763,0.05244184958571452,0.25713050690184674,10.295937937754028,-0.12685956290990816,13.072288833243844,13.072288833243844,13.072288833243844,67.0,1.4,19.065811
ABM,45.04,17.389963,10.349383,,0.31534487,1.5178782,9.897,0.484,26.034682080924856,0.01857,0.133,0.0345,0.03887,0.09104,1.73,29.673,1693400064.0,94.836,1.485,1.355,0.054,,2.59,4.35195,3.98861,1.16,2.64,0.4093,0.016210001,1.0121,2.08,0.042,60177625.0,59295421.0,0.748,59.2980511795979,0.04085742745941212,0.0389179014965584,-0.029962611347542124,641548.0,54.9,40.0,0.029918019788230707,-0.00881094157692955,0.014477309392504427,-0.05833906224590655,0.062253791133326485,0.0500562435838727,0.2064083962262512,0.898318785998544,113000.0,2.25,-0.17594153
FAX,15.34,11.984375,,,10.824648,0.9239851,,18.109,228.955223880597,0.62211,1.0,0.78219,0.026770001,0.0514,0.067,16.602,426000000.0,62.156,2.699,1.513,-0.276,-0.302,1.28,,,1.98,12.85,1.5469,3.0000001e-05,0.366,0.19,,41282628.0,,0.509,56.296895192501175,0.0056410722166895435,0.0022999320474622127,-0.023788007992974394,216882.0,16.9,13.99,0.01187336110815446,0.01603743428430188,0.04360493010153071,0.02387165885143272,0.004584121816495321,0.31483184947188986,0.04009872080412657,0.6082179028661795,,,0.008507848
IAF,13.19,6.9788356,,,28.630764,0.8804485,,31.312,219.83333333333334,3.1379502,1.0,0.43546,0.008640001,0.09633,0.06,14.981,9819749.0,6.979,0.059,0.055,-0.071,-0.172,1.89,,,1.52,11.52,0.77769995,0.0001,0.29225,0.35,,9229377.0,,1.122,63.10202174985854,0.015865679644109572,0.018312642826261476,0.002435789769682961,18142.0,14.15,10.05,0.017746910584570674,0.00995402574321783,-0.0016279593193520752,0.04284949913775218,0.018532833534341334,0.2791665778787986,0.39767493121633446,1.7301281830350383,,,0.0061022043
ASO,58.13,10.685662,8.97848,0.6154,0.644756,1.8058965,8.691,0.886,13.390923750287952,0.06266,0.34419,0.07255,0.05826,0.18340999,4.341,32.189,1869017984.0,87.082,1.706,0.25,0.03,0.141,5.44,6.47437,5.87191,0.52,0.93,0.0919,0.01356,1.15804,3.84,0.20989999,66681300.0,65791771.0,1.249,63.99333310002255,0.08074441994229009,0.1628162838287923,0.2163568928808701,1742553.0,59.49,33.34,0.021078512004067625,0.08570838474770325,0.10548226370658065,0.07680652154050356,0.11466919077947837,0.06600336707073105,1.7057468452785538,3.6199742661549004,24000.0,2.05263,0.07072055
ACHC,11.91,10.2672415,6.218055,,0.32986537,0.34516734,5.717,1.097,9.254079254079254,0.03288,0.41777,0.14036,0.04516,0.036930002,1.287,34.505,2450544896.0,74.486,1.444,1.2,0.044,-0.459,1.16,1.91539,2.07523,,,0.0,0.01836,1.27064,5.92,0.2502,90444261.0,83333111.0,0.88,27.75006337843776,-0.14242510708072387,-0.22908629573052322,-0.44084507042253523,2849337.0,45.61,11.43,-0.11449812870661126,-0.1746361920915485,-0.5185933666052857,-0.4769433570239934,-0.16655003276461908,-0.8590866011235575,-0.7652739533697256,-0.795220081993691,19192.0,2.07143,-0.7203814
ACAD,26.53,17.11613,32.275333,,4.286426,4.8921266,34.594,3.583,5.298581985220691,0.24941999,0.58997,0.12833,0.05114,0.34952,5.007,5.423,54809000.0,5.975,3.019,2.766,0.113,1.128,1.55,0.82199,0.81714,,,0.0,0.00543,1.01546,5.9,0.0779,169181817.0,125346808.0,0.681,50.168413283170764,-0.01680657406488584,0.03987833462681193,0.1917141503140997,1514401.0,28.35,13.4,-0.014121138965693907,-0.010074598684584124,0.28661488458922496,0.17649671386233973,0.009128911225366661,0.4698061563087593,-0.5055907552098237,0.17078553303829197,653.0,2.0,0.533105
AKR,20.96,161.23077,73.54385,,7.614105,1.2227991,22.559,12.931,45.76419213973799,0.045479998,0.69141996,0.19652,0.00984,-0.01671,0.458,17.141,1924238976.0,72.201,2.634,1.066,-0.024,-0.571,0.13,0.285,0.185,0.8,3.81,6.0769,0.0047999998,1.23413,14.25,0.2658,131034624.0,130315244.0,1.148,59.913796400494185,0.013638852601826788,0.033907836192693594,0.06973159740120563,1377490.0,24.95,16.98,-0.00522067852004948,0.06994404861517747,0.09428614930563754,0.13698057969155134,0.015503905998759525,0.5630619386541219,0.6298960939201621,-0.033611301454189814,129.0,1.75,-0.08253276
AAMI,54.52,23.004221,12.428562,,3.490909,100.22058,14.063,3.922,16.596651445966515,0.15698,0.43894002,0.18308,0.13307,2.05581,3.285,0.544,336900000.0,302.695,1.533,1.42,0.171,-0.067,2.37,4.38667,3.25333,0.04,0.08,0.016900001,0.01985,1.00867,3.39,0.067600004,35709120.0,27250344.0,1.315,75.28138700166662,0.10407954488727668,0.17193881499187474,0.348705408551119,228980.0,55.1,22.6,0.072173090186948,0.1377295927221433,0.19297926982153094,0.361177309931874,0.15069647047116025,1.5207423090907441,1.6031698254246223,4.093912490725419,383.0,3.0,1.097018
ACEL,11.64,23.28,13.329364,,0.75069475,3.6500473,7.111,0.969,3.3152947878097407,0.03341,0.31028,0.07692,0.064770006,0.18233,3.511,3.189,602734976.0,222.201,2.572,2.379,0.091,1.673,0.5,0.87326,0.9148,,,0.0,0.17085,0.74317,3.02,0.0277,83207946.0,43687500.0,1.082,61.38630146815688,0.017749410828645534,0.0842026825633383,0.0452586206896553,378200.0,13.275,9.015,-0.006825961195057999,0.05434782973008862,0.11708252541011203,-0.05134477866828826,0.023746712151144597,0.3257403592267505,0.11923081028391075,0.18775507892384674,1500.0,1.6,0.07619941
ARX,15.37,,23.829458,,4.443918,5.0426507,21.197,2.442,2.0528916789101106,-1.82925,0.63438,0.00092,0.00522,-2.8006399,7.487,3.048,121900000.0,17.32,32.67,31.733,0.571,,-6.33,0.645,0.785,,,0.0,0.49220002,0.46618998,1.55,,114578616.0,58744602.0,,47.33576533492623,-0.04024477805547562,0.04611908197435409,-0.14129722334518424,1022735.0,31.18,11.2,-0.02967172651896119,0.0013029067122640513,0.17060166534922086,-0.42000000000000004,-0.015374738113756841,-0.42000000000000004,-0.42000000000000004,-0.42000000000000004,451.0,1.8,-0.42415094
ACN,287.77,23.802315,19.339537,2.2373,2.5232372,5.7368126,14.219,2.505,18.338643894978333,0.107609995,0.31968,0.16974,0.11125,0.25016,15.692,50.162,8201998848.0,25.694,1.411,1.29,0.06,-0.016,12.09,14.87988,13.82803,6.52,2.26,0.5017,0.00077,0.82891,2.85,0.020599999,615435159.0,614168437.0,1.249,65.90688210076317,0.05054303185178414,0.10060451593212713,0.05361435085940017,3875874.0,398.35,229.4,0.021112740476711737,0.05782234583513703,0.22968120137695533,0.017934161917388954,0.10702052889619462,0.053268371535938226,0.21472345747700225,2.3245172253803768,784000.0,2.07407,-0.17691696
ACIW,43.49,17.607288,12.88211,,2.5922894,3.0359514,14.065,3.127,22.498706673564406,0.15069,0.49665,0.26724002,0.070089996,0.18576,1.933,14.325,924614976.0,62.509,1.579,0.895,0.068,0.143,2.47,3.376,2.95,,,0.0,0.01138,1.0177,5.07,0.0513,103088006.0,101959192.0,1.054,30.627193997290078,-0.07737021290015995,-0.07757764976372064,-0.09848375705702306,712237.0,58.14,40.45,-0.06873663191643603,-0.09490113026980981,-0.09734330169092904,-0.04835887803160952,-0.047733703883256685,0.6101443773219993,0.13107930135383558,1.3244255546806605,3103.0,1.33333,-0.16323149
ACU,43.92,17.926529,19.607141,,0.8575629,1.4442617,9.603,1.002,32.485207100591715,0.051370002,0.39508,0.061290003,0.05208,0.09020001,1.352,30.41,35588000.0,30.742,4.469,1.593,0.019,-0.148,2.45,2.24,,0.64,1.48,0.2531,0.122,0.75114,8.44,0.0238,3806724.0,2962393.0,0.74,75.48917195724496,0.05662237182453521,0.12838747469349582,0.0961844445137742,9219.0,45.25,35.2,0.038297891067575106,0.053902623505595944,0.16315714884080965,0.054054973914498775,0.09662484740081093,1.0460628540633623,0.5148213039786845,2.8469274980033816,633.0,,0.183707
ACNB,49.64,14.906907,9.714285,,3.8017833,1.2661327,,5.437,4.8021669730095775,0.24028,0.0,0.50079,0.01158,0.091809995,10.337,39.206,344280000.0,,,,0.493,0.69,3.33,5.11,4.965,1.52,3.12,0.3964,0.036429998,0.39400002,4.29,0.0113,10384812.0,10005870.0,0.866,54.9279737374177,0.007049747784608407,0.01699637782112007,0.11586419905722511,23851.0,53.41,35.7,0.020139748369522665,-0.05465622573361003,0.16463731714424618,0.1595309669607279,0.050582010582010596,0.43719044278375746,1.2412559052697336,2.2037722337263093,391.0,1.75,0.25975704
ACFN,19.95,7.5,,,3.9562385,6.965782,17.747,3.752,11.989182692307692,0.52803004,0.74948996,0.06416,0.17905001,1.77742,1.664,2.864,1046000.0,14.459,1.711,1.318,-0.188,-0.655,2.66,,,,,0.0,0.29247,0.14429,0.38,0.0139999995,2504626.0,1677373.0,0.098,61.144176537522235,0.150386344782796,0.2251741036884188,-0.01245934748065755,43208.0,33.0,12.42,-0.041326260836760595,0.345246129644918,-0.18471595587204226,0.2666666666666666,0.3107752726665729,2.5625000606690143,1.6529255386436885,10.335227334148382,25.0,,0.06391966
AEAQU,10.01,,,,,-3336.6667,,,,,,,,,,-0.003,,,,,,,,,,,,,,,,,,,,57.34119725756153,0.00042474260670571516,0.00041045811703157496,0.00041045811703157496,318842.0,10.1,9.99,-2.2865317773946744e-08,0.0009999999999999788,0.0009999999999999788,0.0009999999999999788,0.0020020249589652525,0.0009999999999999788,0.0009999999999999788,0.0009999999999999788,,,
AYI,320.82,24.69746,14.731861,1.4268,2.1724782,3.502134,13.588,2.261,25.985744370646362,0.09044,0.48108003,0.13946,0.08881,0.15612,12.346,91.607,910099968.0,32.573,2.074,1.235,0.202,0.14,12.99,21.77729,19.80033,0.68,0.21,0.0523,0.00435,0.97806,1.94,0.0194,30662621.0,30264309.0,1.505,33.81390035370676,-0.09331901658967683,-0.10625587458052638,0.01915964216765544,297406.0,380.17,216.81,-0.004468471799129854,-0.10219957662774014,-0.11098178196882738,0.10341071824984686,-0.1406530106364795,0.8634496480848981,1.757162487972396,0.602977064864381,13000.0,2.0,-0.034920633
GOLF,93.12,25.235773,24.046482,,2.1619492,6.4092507,17.642,2.476,61.997336884154464,0.08799,0.48218,0.14088,0.083380006,0.24289,1.502,14.529,980675008.0,114.457,2.417,0.978,0.06,-0.09,3.69,3.8725,3.6725,0.94,1.03,0.2493,0.52626,0.61051,11.3,0.1808,58661329.0,27508057.0,0.889,74.87775467087693,0.09884534233625934,0.12748908471424122,0.22582284279796178,318940.0,94.18,55.31,0.08115642597799626,0.09090908310873877,0.16305331992287245,0.16665189628103821,0.1340884095458211,1.0082097034369877,1.4699342540744404,5.079972084409543,7300.0,,0.24015749
ADAMG,25.01,,,,,2.6561172,,62.059,12.018260451705912,0.29584,0.62391996,0.44719002,0.00479,0.035469998,2.081,9.416,10830736384.0,770.993,35.372,33.649,0.142,0.006,,,,,,,,,,,,84277926.0,1.171,55.27163978461757,-0.0002478420222307864,-0.0018637729629200073,0.015634765230805765,15722.0,25.69,22.7,-0.00039969854439259945,0.00401445817745684,0.027399573555822558,0.07818544689573338,-0.006356776949104495,0.09223263902713953,0.09223263902713953,0.09223263902713953,70.0,,-0.0063643456
ADAMH,25.57,,,,,2.7155902,,62.267,12.2873618452667,0.29584,0.62391996,0.44719002,0.00479,0.035469998,2.081,9.416,10830736384.0,770.993,35.372,33.649,0.142,0.006,,,,,,,,,,,,84277926.0,1.171,54.919999538768266,-0.002986749138117345,-0.0002971349931189811,0.008873908121849293,39537.0,25.939,24.85,-0.0019516330052897172,0.0015667572377080163,0.03989287416647308,0.07380895667139865,-0.007760979984904032,0.07553331506820742,0.07553331506820742,0.07553331506820742,70.0,,0.022882342
ADAMI,25.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.706573809678375,0.0022129864361423537,0.00021768041654810486,0.014101365432312985,6259.0,25.5,23.09,0.001591114213313495,0.008410119840619885,0.029914987520008776,0.07567024528879936,0.001192858128221294,0.12628405323890962,0.12628405323890962,0.12628405323890962,,,
ADAML,23.045,,,,,2.44743,,61.272,11.074002883229218,0.29584,0.62391996,0.44719002,0.00479,0.035469998,2.081,9.416,10830736384.0,770.993,35.372,33.649,0.142,0.006,,,,1.72,7.44,,0.0,0.18185,0.96,,,84277926.0,1.171,67.41182878203753,0.014496221470372389,0.019157237232562442,0.04498775443944083,4495.0,23.15,19.36,0.008975474870514987,0.026751395505319762,0.05964820872502288,0.10346642794275347,0.012967032967033042,0.5784289466285825,0.33539142170654046,0.33539142170654046,70.0,,0.05433786
ADAMM,25.11,,,,,2.6667373,,62.096,12.066314271984623,0.29584,0.62391996,0.44719002,0.00479,0.035469998,2.081,9.416,10830736384.0,770.993,35.372,33.649,0.142,0.006,,,,2.76,11.01,,0.0,0.27098,0.82,,,84277926.0,1.171,75.16173098409982,0.015427230458751197,0.004621820497965954,0.01641055765197256,12780.0,25.39,22.5,0.005606755726686459,0.03216211492980404,0.03216211492980404,0.08001160664880164,0.014135693371678516,0.53877993257121,0.726460847971346,0.7883558600672952,70.0,,0.0007983446
ADAMN,22.6,,,,,2.4001698,,61.013,10.860163382988949,0.29584,0.62391996,0.44719002,0.00479,0.035469998,2.081,9.416,10830736384.0,770.993,35.372,33.649,0.142,0.006,,,,2.0,8.9,,0.0,0.3783,2.27,,,84277926.0,1.171,66.72044345687877,0.02404416119645653,0.018497904868690403,0.03874834685039096,11525.0,23.13,19.21,0.018017983032158475,0.03824400209911094,0.04481512784732838,0.09754617945578563,0.031963488295106444,0.48156001255128195,0.5531372329013337,0.9343090277128755,70.0,,0.026496172
ADAMZ,19.36,,,,,2.0560749,,59.669,9.303219605958674,0.29584,0.62391996,0.44719002,0.00479,0.035469998,2.081,9.416,10830736384.0,770.993,35.372,33.649,0.142,0.006,,,,1.75,9.09,,0.0,0.00124,0.22,,,84277926.0,1.171,59.9067410098026,0.017962788243327105,0.01360195181202283,0.03473558176671896,6035.0,21.72,16.75,0.01064939764086582,0.032936403813174135,0.030250629784410142,0.1270328553631189,0.005714285714285685,0.4590329404545373,0.16892342942639435,0.16892342942639435,70.0,,0.0017699003
ADX,23.11,7.5770497,,,78.011665,0.9896369,,77.964,11555.0,9.81238,1.0,0.61033,0.00476,0.1216,0.002,23.352,0.0,,0.966,0.787,0.062,-0.484,3.05,,,1.84,7.97,1.0918,0.02831,0.19818,2.79,0.0058,120125125.0,118379743.0,0.914,48.85339372957486,-0.003986633639386674,0.0014733922690240474,0.07119681097617492,306800.0,23.85,16.5,-0.014498965964930513,0.021210820019188087,0.04737706824044857,0.10437227046871599,-0.00602150537634411,1.0289159823051899,0.9055633164422384,3.264444610647512,,,0.115942
PEO,23.33,,388.83334,,31.520834,0.988308,,31.486,3888.333333333333,-0.95849997,1.0,0.7972,0.0149,-0.028800001,0.006,23.606,0.0,,1.209,0.226,-0.042,-0.803,-0.7,0.06,,2.05,8.79,1.3937,0.00509,0.40418,7.03,0.0161,26888697.0,24076139.0,0.531,69.54106675288936,0.05826586418988102,0.07223943157062623,0.09547745772222385,65759.0,23.97,18.35,0.04901080216274805,0.10621146662899593,0.14547922142199252,0.12304789061014454,0.05852990158289152,0.3118443174937113,1.6023149925914169,1.8913516415913538,,,-0.0051216483
AHCO,10.64,19.345455,10.698628,,0.44264844,0.8719168,5.103,0.991,17.385620915032682,0.02526,0.21502,0.081829995,0.03635,0.05519,0.612,12.203,1903938944.0,117.176,1.081,0.688,0.018,0.067,0.55,0.99452,0.713,,,0.0,0.02475,1.03984,7.63,0.0849,135424334.0,88019266.0,1.713,61.180293949047936,0.03627953046621421,0.07801418439716326,0.1474203262706952,1060211.0,11.63,7.105,0.0018832499676496603,0.028019285781813015,0.16538881343174533,0.15652176310750227,0.10031022916783786,-0.5150410327710132,-0.7142089677457761,0.096907238063758,10500.0,1.625,0.015414238
